129.25,10.75,2.69,14.44,-0.27,-0.07

129.25,10.75,2.69,14.44,-0.27,-0.07

129.35,10.81,2.69,14.44,-0.28,-0.06

129.35,10.81,2.69,14.44,-0.28,-0.06

129.35,10.81,2.69,14.44,-0.28,-0.06

129.35,10.81,2.69,14.44,-0.28,-0.06

129.35,10.81,2.69,14.44,-0.28,-0.06

129.35,10.81,2.69,14.44,-0.28,-0.06

129.46,11.00,2.75,14.38,-0.29,-0.04

129.46,11.00,2.75,14.38,-0.29,-0.04

129.46,11.00,2.75,14.38,-0.29,-0.04

129.46,11.00,2.75,14.38,-0.29,-0.04

129.46,11.00,2.75,14.38,-0.29,-0.04

129.46,11.00,2.75,14.38,-0.29,-0.04

129.56,8.13,1.94,14.88,-0.30,-0.07

129.56,8.13,1.94,14.88,-0.30,-0.07

129.56,8.13,1.94,14.88,-0.30,-0.07

129.56,8.13,1.94,14.88,-0.30,-0.07

129.56,8.13,1.94,14.88,-0.30,-0.07

129.56,8.13,1.94,14.88,-0.30,-0.07

129.66,9.81,2.75,14.63,-0.51,-0.15

129.66,9.81,2.75,14.63,-0.51,-0.15

129.66,9.81,2.75,14.63,-0.51,-0.15

129.66,9.81,2.75,14.63,-0.51,-0.15

129.66,9.81,2.75,14.63,-0.51,-0.15

129.66,9.81,2.75,14.63,-0.51,-0.15

129.66,9.81,2.75,14.63,-0.51,-0.15

129.66,9.81,2.75,14.63,-0.51,-0.15

129.77,9.13,1.63,15.31,-2.46,-0.18

129.77,9.13,1.63,15.31,-2.46,-0.18

129.77,9.13,1.63,15.31,-2.46,-0.18

129.77,9.13,1.63,15.31,-2.46,-0.18

129.87,7.94,1.31,14.13,-3.22,-0.23

129.87,7.94,1.31,14.13,-3.22,-0.23

129.87,7.94,1.31,14.13,-3.22,-0.23

129.87,7.94,1.31,14.13,-3.22,-0.23

129.87,7.94,1.31,14.13,-3.22,-0.23

129.87,7.94,1.31,14.13,-3.22,-0.23

129.87,7.94,1.31,14.13,-3.22,-0.23

129.97,10.63,1.81,11.50,-3.72,-0.27

129.97,10.63,1.81,11.50,-3.72,-0.27

129.97,10.63,1.81,11.50,-3.72,-0.27

129.97,10.63,1.81,11.50,-3.72,-0.27

129.97,10.63,1.81,11.50,-3.72,-0.27

129.97,10.63,1.81,11.50,-3.72,-0.27

